"id","cost","value"
865,"cost2",0.122680451374142
866,"cost2",0.119276399819785
867,"cost2",0.139256289309919
868,"cost2",0.128764911566705
869,"cost2",0.114530151163998
870,"cost2",0.119012090480217
871,"cost2",0.123539722537655
872,"cost2",0.1285567190659
873,"cost2",0.153771876044031
874,"cost2",0.13240715170159
875,"cost2",0.142312066522447
876,"cost2",0.115084875836211
877,"cost2",0.13468463814488
878,"cost2",0.118273407207039
879,"cost2",0.122925720518599
880,"cost2",0.138536426087276
881,"cost2",0.141764628371201
882,"cost2",0.126596730625794
883,"cost2",0.126079387551745
884,"cost2",0.144245985167827
885,"cost2",0.122012007453854
886,"cost2",0.134241162479821
887,"cost2",0.116999602730103
888,"cost2",0.109299755821995
889,"cost2",0.136642905645945
890,"cost2",0.140401866238944
891,"cost2",0.123927770198539
892,"cost2",0.119277932600199
893,"cost2",0.123886941963825
894,"cost2",0.139153611363118
895,"cost2",0.128891699380558
896,"cost2",0.139664247119591
897,"cost2",0.125855208392567
898,"cost2",0.125582653194396
899,"cost2",0.120538369186734
900,"cost2",0.116793309232386
901,"cost2",0.141206583188246
902,"cost2",0.121981615639372
903,"cost2",0.125491740938576
904,"cost2",0.134732466157918
905,"cost2",0.121984727117474
906,"cost2",0.154829493123319
907,"cost2",0.144125658134048
908,"cost2",0.140909609171174
909,"cost2",0.126394934237162
910,"cost2",0.140864936456998
911,"cost2",0.128400802758124
912,"cost2",0.123764803490601
913,"cost2",0.118420768371007
914,"cost2",0.116629502930056
915,"cost2",0.126133870479565
916,"cost2",0.121281747627799
917,"cost2",0.103147396880265
918,"cost2",0.136043667335142
919,"cost2",0.133678099820265
920,"cost2",0.107627508695202
921,"cost2",0.126356378372756
922,"cost2",0.119648750379731
923,"cost2",0.116523429488128
924,"cost2",0.10836828246326
925,"cost2",0.138321326436303
926,"cost2",0.125865253050979
927,"cost2",0.137355622427738
928,"cost2",0.133452390168421
929,"cost2",0.141194268635003
930,"cost2",0.132783601762418
931,"cost2",0.124378590582937
932,"cost2",0.116730236513349
933,"cost2",0.137301985586219
934,"cost2",0.115822248340305
935,"cost2",0.135305950524461
936,"cost2",0.130528363305655
937,"cost2",0.114090792969206
938,"cost2",0.118002193604514
939,"cost2",0.123641412337926
940,"cost2",0.138039278551193
941,"cost2",0.116207535410513
942,"cost2",0.120555500344146
943,"cost2",0.123248950749993
944,"cost2",0.130335720841576
945,"cost2",0.145057037350683
946,"cost2",0.139603635146718
947,"cost2",0.116355596985217
948,"cost2",0.123900570271134
949,"cost2",0.112626389744172
950,"cost2",0.106544692599446
951,"cost2",0.127285717819976
952,"cost2",0.119511977660564
953,"cost2",0.134926802110792
954,"cost2",0.125573414713684
955,"cost2",0.125210854577543
956,"cost2",0.143716014150972
957,"cost2",0.13520035567277
958,"cost2",0.130482631488912
959,"cost2",0.134482377331645
960,"cost2",0.1305846540281
961,"cost2",0.120573850111254
962,"cost2",0.119349195248721
963,"cost2",0.111505131823589
964,"cost2",0.128977974567607
965,"cost2",0.149929282804449
966,"cost2",0.137274939069062
967,"cost2",0.153521052708426
968,"cost2",0.114413994641583
969,"cost2",0.14223681091542
970,"cost2",0.145787539344053
971,"cost2",0.107498698651148
972,"cost2",0.142366274125153
973,"cost2",0.134730838279591
974,"cost2",0.128338651964059
975,"cost2",0.143539168036912
976,"cost2",0.138918794248475
977,"cost2",0.113252605483647
978,"cost2",0.111351817635871
979,"cost2",0.146376517284333
980,"cost2",0.109298659768604
981,"cost2",0.128544073642829
982,"cost2",0.122552648653671
983,"cost2",0.133007300477861
984,"cost2",0.131244284559649
985,"cost2",0.120378401072894
986,"cost2",0.133915722718684
987,"cost2",0.139298743535045
988,"cost2",0.126855578015727
989,"cost2",0.0972660425869488
990,"cost2",0.130618169886713
991,"cost2",0.125683823122502
992,"cost2",0.109820673182103
993,"cost2",0.140800016935705
994,"cost2",0.114287096198823
995,"cost2",0.134755022310285
996,"cost2",0.155896236474531
997,"cost2",0.135996902708891
998,"cost2",0.146626504304173
999,"cost2",0.144806918343958
1000,"cost2",0.11264441785794
1,"cost3",0.13045380651319
2,"cost3",0.133050152646273
3,"cost3",0.121645596731028
4,"cost3",0.11179756884797
5,"cost3",0.118456345850625
6,"cost3",0.121614926447466
7,"cost3",0.124383409929602
8,"cost3",0.122438505567977
9,"cost3",0.133545546804965
10,"cost3",0.139506806893806
11,"cost3",0.121717781854019
12,"cost3",0.119450009842153
13,"cost3",0.129414912802801
14,"cost3",0.10895770247207
15,"cost3",0.128745897568769
16,"cost3",0.119833445146725
17,"cost3",0.134108219510656
18,"cost3",0.109931421574568
19,"cost3",0.119167166057417
20,"cost3",0.141378490795942
21,"cost3",0.130557236941679
22,"cost3",0.129797219092207
23,"cost3",0.126363867717287
24,"cost3",0.121162332775784
25,"cost3",0.139172220451953
26,"cost3",0.126336254871514
27,"cost3",0.123373193431935
28,"cost3",0.133717391672744
29,"cost3",0.126896102072406
30,"cost3",0.128647556927539
31,"cost3",0.112311178283383
32,"cost3",0.115942125404844
33,"cost3",0.122777364191915
34,"cost3",0.128103818597289
35,"cost3",0.103974101822078
36,"cost3",0.123365612054468
37,"cost3",0.145371861940613
38,"cost3",0.134942133146804
39,"cost3",0.125423137346794
40,"cost3",0.162512979769646
41,"cost3",0.134375959177257
42,"cost3",0.122735516819633
43,"cost3",0.145171270205117
44,"cost3",0.114838000691861
45,"cost3",0.14485160945906
46,"cost3",0.114524670756316
47,"cost3",0.115914207981565
48,"cost3",0.14908518747316
49,"cost3",0.126556423055074
50,"cost3",0.145298888490759
51,"cost3",0.129454878975962
52,"cost3",0.121396966338557
53,"cost3",0.140630073301822
54,"cost3",0.1375078767596
55,"cost3",0.150967869795511
56,"cost3",0.124036834213806
57,"cost3",0.142168016357768
58,"cost3",0.132447400350093
59,"cost3",0.128259499325242
60,"cost3",0.127763066765568
61,"cost3",0.124023204101666
62,"cost3",0.113618733713688
63,"cost3",0.133630747191909
64,"cost3",0.120795726524251
65,"cost3",0.121039260097045
66,"cost3",0.130599001911457
67,"cost3",0.121162628630302
68,"cost3",0.126502502384951
69,"cost3",0.132976806319198
70,"cost3",0.140399315972724
71,"cost3",0.144787259194412
72,"cost3",0.130762346478949
73,"cost3",0.112139973683454
74,"cost3",0.136557426621375
75,"cost3",0.162417404038709
76,"cost3",0.126381080548625
77,"cost3",0.118376691405353
78,"cost3",0.128169263485331
79,"cost3",0.116599110553098
80,"cost3",0.120537195790237
81,"cost3",0.142379310298167
82,"cost3",0.116505441522588
83,"cost3",0.12819333418733
84,"cost3",0.119043444367317
85,"cost3",0.13943279936678
86,"cost3",0.114234457519901
87,"cost3",0.134526226855198
88,"cost3",0.124224972625073
89,"cost3",0.140601857661519
90,"cost3",0.124448644837906
91,"cost3",0.133249932013243
92,"cost3",0.130975472005746
93,"cost3",0.134881244287002
94,"cost3",0.133615054349206
95,"cost3",0.125656082547256
96,"cost3",0.143704842632502
97,"cost3",0.11229806153051
98,"cost3",0.12319792877011
99,"cost3",0.144659608472992
100,"cost3",0.111463042197794
101,"cost3",0.12094012005939
102,"cost3",0.129237277264808
103,"cost3",0.131671277909265
104,"cost3",0.141524649498205
105,"cost3",0.111808555779854
106,"cost3",0.10779096732596
107,"cost3",0.142402839743774
108,"cost3",0.123600213925858
109,"cost3",0.136365448913565
110,"cost3",0.11610522526147
111,"cost3",0.146354966699604
112,"cost3",0.114765660905822
113,"cost3",0.115477095909673
114,"cost3",0.127291447388797
115,"cost3",0.114905386813616
116,"cost3",0.133762586747662
117,"cost3",0.119628349934579
118,"cost3",0.131978656819467
119,"cost3",0.106010595322374
120,"cost3",0.113532066813085
121,"cost3",0.116671194698698
122,"cost3",0.127914108101595
123,"cost3",0.10846889779889
124,"cost3",0.105402834342844
125,"cost3",0.131216824483091
126,"cost3",0.139170271651005
127,"cost3",0.13540581545209
128,"cost3",0.131904549863167
129,"cost3",0.133035625506191
130,"cost3",0.15359651533349
131,"cost3",0.128881184192261
132,"cost3",0.102807492327618
133,"cost3",0.135269549549223
134,"cost3",0.128468913045016
135,"cost3",0.130276435653666
136,"cost3",0.139455715289809
137,"cost3",0.122565917314116
138,"cost3",0.136986125165945
139,"cost3",0.126424311694497
140,"cost3",0.11719292842316
141,"cost3",0.136255584966994
142,"cost3",0.121917495472188
143,"cost3",0.142356183183343
144,"cost3",0.135422359858732
145,"cost3",0.129034325213668
146,"cost3",0.125267430052871
147,"cost3",0.116186963040394
148,"cost3",0.122329121400839
149,"cost3",0.114179913204497
150,"cost3",0.113921336778278
151,"cost3",0.123799257214347
152,"cost3",0.109888124860588
153,"cost3",0.119679283515515
154,"cost3",0.115310456286331
155,"cost3",0.133745109738793
156,"cost3",0.117146282905114
157,"cost3",0.123910100584905
158,"cost3",0.125813943079785
159,"cost3",0.137031158404586
160,"cost3",0.131666196893293
161,"cost3",0.126348591032064
162,"cost3",0.112835813509333
163,"cost3",0.143830168668723
164,"cost3",0.114512605512229
165,"cost3",0.12208652401005
166,"cost3",0.117578261211423
167,"cost3",0.142370244389949
168,"cost3",0.116309590193995
169,"cost3",0.126681173470553
170,"cost3",0.141757438657924
171,"cost3",0.137952436683673
172,"cost3",0.131518764054459
173,"cost3",0.135843755699095
174,"cost3",0.115778813586292
175,"cost3",0.122276572936129
176,"cost3",0.129250892896951
177,"cost3",0.139313400179279
178,"cost3",0.134040998747837
179,"cost3",0.106402992070163
180,"cost3",0.125294642086611
181,"cost3",0.132056718523124
182,"cost3",0.122748851046098
183,"cost3",0.123545571383965
184,"cost3",0.117697589990333
185,"cost3",0.136572004403179
186,"cost3",0.0962355756536265
187,"cost3",0.144872683850157
188,"cost3",0.12636478489793
189,"cost3",0.122100181486696
190,"cost3",0.122125134554798
191,"cost3",0.101168045637977
192,"cost3",0.129031210140683
193,"cost3",0.133177904895597
194,"cost3",0.109689929822431
195,"cost3",0.12467797063498
196,"cost3",0.119195125534235
197,"cost3",0.131786783023791
198,"cost3",0.132381203583776
199,"cost3",0.11738180884338
200,"cost3",0.126608331560267
201,"cost3",0.134858934791797
202,"cost3",0.130574586642589
203,"cost3",0.13210807007096
204,"cost3",0.114116693930857
205,"cost3",0.138234340331065
206,"cost3",0.112059027848641
207,"cost3",0.131785934709363
208,"cost3",0.122574415252414
209,"cost3",0.124164333505001
210,"cost3",0.132749500624342
211,"cost3",0.121158874301198
212,"cost3",0.129895158029772
213,"cost3",0.130178575028073
214,"cost3",0.135603163681162
215,"cost3",0.124384481988718
216,"cost3",0.124146899634641
217,"cost3",0.138394315048757
218,"cost3",0.142562354131578
219,"cost3",0.121914371739154
220,"cost3",0.130579826845321
221,"cost3",0.122090936227245
222,"cost3",0.152138916473966
223,"cost3",0.115691355892383
224,"cost3",0.126799284157307
225,"cost3",0.133997371437915
226,"cost3",0.137499621934727
227,"cost3",0.136405713728008
228,"cost3",0.124362470506279
229,"cost3",0.137778867114548
230,"cost3",0.128099245648572
231,"cost3",0.129461308211926
232,"cost3",0.123890297686631
233,"cost3",0.130912862443752
234,"cost3",0.107187081007519
235,"cost3",0.108594537721229
236,"cost3",0.145700684148666
237,"cost3",0.11554391052261
238,"cost3",0.119281788950472
239,"cost3",0.120805545246413
240,"cost3",0.126190825390499
241,"cost3",0.135548133183671
242,"cost3",0.134002763533525
243,"cost3",0.127279630346405
244,"cost3",0.116493782630794
245,"cost3",0.13127847392481
246,"cost3",0.116519022353364
247,"cost3",0.151151191825
248,"cost3",0.139964212136982
249,"cost3",0.120082902659054
250,"cost3",0.138955903944236
251,"cost3",0.133391656210768
252,"cost3",0.116075012341425
253,"cost3",0.124171222132571
254,"cost3",0.122861114295222
255,"cost3",0.141833643521631
256,"cost3",0.137061365625745
257,"cost3",0.123181696163834
258,"cost3",0.113836025133409
259,"cost3",0.135169716754513
260,"cost3",0.124785696142539
261,"cost3",0.124881190396263
262,"cost3",0.142915225961399
263,"cost3",0.121158343980396
264,"cost3",0.125357346488298
265,"cost3",0.107637127340953
266,"cost3",0.130593638941892
267,"cost3",0.128967728757745
268,"cost3",0.107374014737981
269,"cost3",0.11123848918956
270,"cost3",0.114241652176021
271,"cost3",0.140131324796261
272,"cost3",0.126690595217486
273,"cost3",0.129781126949083
274,"cost3",0.117061119975532
275,"cost3",0.114896482506899
276,"cost3",0.129370207621953
277,"cost3",0.137216870919329
278,"cost3",0.130299487519571
279,"cost3",0.127635029789881
280,"cost3",0.12770314644535
281,"cost3",0.123536883051233
282,"cost3",0.132561240370892
283,"cost3",0.106080256504723
284,"cost3",0.106829248313795
285,"cost3",0.133062058494025
286,"cost3",0.122387243436984
287,"cost3",0.126471042832679
288,"cost3",0.1245447169974
289,"cost3",0.113861770302383
290,"cost3",0.12815740925912
291,"cost3",0.114886489095398
292,"cost3",0.131422538638878
293,"cost3",0.120191927076206
294,"cost3",0.124227588275864
295,"cost3",0.105189339007266
296,"cost3",0.137855155546659
297,"cost3",0.127249815765154
298,"cost3",0.119297845432825
299,"cost3",0.13283133617915
300,"cost3",0.112721602836187
301,"cost3",0.137183068865985
302,"cost3",0.12208243203044
303,"cost3",0.126956207158433
304,"cost3",0.115770208980465
305,"cost3",0.12014997067423
306,"cost3",0.130200677550592
307,"cost3",0.103904710299936
308,"cost3",0.141156554619184
309,"cost3",0.134848551559593
310,"cost3",0.145708826227322
311,"cost3",0.12824475710438
312,"cost3",0.122268982138788
313,"cost3",0.131512520626917
314,"cost3",0.154309176028139
315,"cost3",0.130319491522865
316,"cost3",0.130676039520697
317,"cost3",0.117575581884967
318,"cost3",0.133474203707101
319,"cost3",0.146157553122693
320,"cost3",0.129711808467032
321,"cost3",0.126070229196652
322,"cost3",0.144245352693954
323,"cost3",0.129747293066075
324,"cost3",0.133795987254994
325,"cost3",0.120249307763294
326,"cost3",0.138053104751935
327,"cost3",0.113730881835417
328,"cost3",0.127917719764588
329,"cost3",0.134561209951682
330,"cost3",0.120606767348672
331,"cost3",0.114102443408057
332,"cost3",0.130333011158085
333,"cost3",0.127310289256913
334,"cost3",0.140257846689214
335,"cost3",0.131791361636854
336,"cost3",0.130511479991764
337,"cost3",0.113964502624918
338,"cost3",0.13817270248576
339,"cost3",0.129904583558271
340,"cost3",0.124094821579495
341,"cost3",0.112635857386016
342,"cost3",0.132473946048289
343,"cost3",0.117183684453719
344,"cost3",0.130247960369592
345,"cost3",0.116138433306188
346,"cost3",0.126617107703946
347,"cost3",0.140559534379227
348,"cost3",0.137370974523479
349,"cost3",0.141894044417394
350,"cost3",0.125396857951179
351,"cost3",0.115785895493713
352,"cost3",0.140194286468177
353,"cost3",0.123424809851133
354,"cost3",0.132300063345269
355,"cost3",0.142494793846217
356,"cost3",0.10817829755233
357,"cost3",0.126776540670668
358,"cost3",0.149664739898005
359,"cost3",0.135753610908126
360,"cost3",0.123623372129123
361,"cost3",0.134276838944348
362,"cost3",0.120172365773409
363,"cost3",0.139794499033613
364,"cost3",0.142630260546775
365,"cost3",0.123760262085486
366,"cost3",0.118216330365177
367,"cost3",0.121375374850109
368,"cost3",0.119871489238063
369,"cost3",0.118699028262727
370,"cost3",0.123653663126916
371,"cost3",0.142929198731126
372,"cost3",0.124215715241805
373,"cost3",0.127880846576399
374,"cost3",0.136402805293938
375,"cost3",0.119199371462816
376,"cost3",0.130076200061699
377,"cost3",0.112119141835026
378,"cost3",0.133805373321569
379,"cost3",0.131684033245926
380,"cost3",0.121565833018292
381,"cost3",0.126168716051132
382,"cost3",0.119875327522576
383,"cost3",0.128649029196288
384,"cost3",0.14435720286512
385,"cost3",0.132621158902424
386,"cost3",0.139797626593962
387,"cost3",0.141271726522933
388,"cost3",0.129736766988222
389,"cost3",0.143282519799662
390,"cost3",0.121931865039598
391,"cost3",0.139136976938202
392,"cost3",0.128306667086038
393,"cost3",0.132037974453029
394,"cost3",0.121418295917231
395,"cost3",0.118749808333706
396,"cost3",0.157257562160523
397,"cost3",0.114571721642274
398,"cost3",0.129306961378008
399,"cost3",0.118453789462369
400,"cost3",0.137673692303568
401,"cost3",0.135048345384786
402,"cost3",0.110757700462692
403,"cost3",0.108098745910991
404,"cost3",0.15959407155945
405,"cost3",0.112327073813585
406,"cost3",0.117434466470068
407,"cost3",0.113858298159469
408,"cost3",0.134968370754176
409,"cost3",0.121061528846809
410,"cost3",0.107545771007812
411,"cost3",0.116361147829474
412,"cost3",0.129331843174945
413,"cost3",0.126485953832305
414,"cost3",0.122392894031278
415,"cost3",0.110656114397257
416,"cost3",0.132826924706849
417,"cost3",0.131864880094944
418,"cost3",0.117454809985822
419,"cost3",0.122150072513469
420,"cost3",0.127404600776765
421,"cost3",0.11777515073522
422,"cost3",0.118707350699361
423,"cost3",0.128221864405474
424,"cost3",0.145731204493342
425,"cost3",0.114305071874596
426,"cost3",0.124758917125808
427,"cost3",0.130280286040679
428,"cost3",0.143537504438265
429,"cost3",0.120603375147507
430,"cost3",0.128221381010585
431,"cost3",0.10805142324825
432,"cost3",0.127146052459341
433,"cost3",0.120983155965612
434,"cost3",0.122173428649517
435,"cost3",0.125123940132063
436,"cost3",0.117570594099343
437,"cost3",0.122957840056487
438,"cost3",0.1480035185727
439,"cost3",0.12662973547182
440,"cost3",0.132295742064738
441,"cost3",0.112884526220932
442,"cost3",0.131179303487782
443,"cost3",0.106117429465734
444,"cost3",0.132249833801215
445,"cost3",0.108276638100095
446,"cost3",0.13628430857976
447,"cost3",0.145460896468022
448,"cost3",0.12435355347453
449,"cost3",0.136636497246677
450,"cost3",0.139551274862378
451,"cost3",0.149730312043076
452,"cost3",0.128952257050454
453,"cost3",0.114200005519456
454,"cost3",0.130532130753538
455,"cost3",0.122340096668913
456,"cost3",0.126103253901313
457,"cost3",0.13225400085604
458,"cost3",0.117262441532447
459,"cost3",0.140164043265604
460,"cost3",0.128451198305295
461,"cost3",0.113570908677963
462,"cost3",0.131352007242745
463,"cost3",0.127096981570435
464,"cost3",0.131411992665845
465,"cost3",0.113705636301377
466,"cost3",0.117053250104441
467,"cost3",0.151827472123978
468,"cost3",0.142888708010709
469,"cost3",0.134298881257193
470,"cost3",0.120734506312346
471,"cost3",0.107033600028408
472,"cost3",0.123840199120865
473,"cost3",0.12175633662366
474,"cost3",0.121505922015772
475,"cost3",0.148053718161471
476,"cost3",0.140576384806878
477,"cost3",0.135615099089746
478,"cost3",0.132577062091161
479,"cost3",0.127792051202953
480,"cost3",0.127910594664081
481,"cost3",0.126884431279919
482,"cost3",0.124572642321226
483,"cost3",0.132778167579044
484,"cost3",0.156009720240173
485,"cost3",0.120536535587415
486,"cost3",0.122153132775426
487,"cost3",0.137627417942831
488,"cost3",0.125875710309491
489,"cost3",0.131516983606332
490,"cost3",0.12050773662481
491,"cost3",0.115629250690646
492,"cost3",0.11610317121116
493,"cost3",0.140313740935459
494,"cost3",0.136839936841468
495,"cost3",0.106441118204575
496,"cost3",0.131664916979257
497,"cost3",0.117875148721031
498,"cost3",0.112392186335936
499,"cost3",0.125592217609487
500,"cost3",0.127534443574636
501,"cost3",0.12927247931723
502,"cost3",0.112885547311613
503,"cost3",0.11856059785105
504,"cost3",0.120837110218163
505,"cost3",0.148700902313935
506,"cost3",0.123796349949379
507,"cost3",0.124574877464228
508,"cost3",0.122649789338357
509,"cost3",0.135221376962357
510,"cost3",0.148531914732332
511,"cost3",0.136932652302217
512,"cost3",0.133351896484251
513,"cost3",0.116658812038563
514,"cost3",0.112143484725684
515,"cost3",0.111949180919479
516,"cost3",0.123379745589056
517,"cost3",0.11583332685576
518,"cost3",0.10737188333193
519,"cost3",0.141995675798507
520,"cost3",0.133338307063698
521,"cost3",0.121796397564606
522,"cost3",0.102920562923733
523,"cost3",0.148779081273504
524,"cost3",0.122140239030902
525,"cost3",0.14110245613922
526,"cost3",0.133556629174826
527,"cost3",0.129574980043352
528,"cost3",0.138451016491015
529,"cost3",0.133846103237397
530,"cost3",0.122463875164883
531,"cost3",0.112225677160382
532,"cost3",0.12797777108792
533,"cost3",0.130603027813868
534,"cost3",0.119932443886988
535,"cost3",0.128990892486978
536,"cost3",0.107392466121051
537,"cost3",0.114291264174913
538,"cost3",0.128017669800501
539,"cost3",0.13494686198318
540,"cost3",0.130098194822567
541,"cost3",0.141744344493088
542,"cost3",0.129223082789084
543,"cost3",0.112692153654255
544,"cost3",0.118641275025401
545,"cost3",0.105268696943895
546,"cost3",0.1301676651779
547,"cost3",0.134329844029123
548,"cost3",0.127259271006413
549,"cost3",0.12669693834485
550,"cost3",0.140308885361174
551,"cost3",0.119483558691369
552,"cost3",0.124620820764384
553,"cost3",0.122785857974606
554,"cost3",0.142832535336998
555,"cost3",0.138166413478902
556,"cost3",0.120221033597971
557,"cost3",0.140589038475736
558,"cost3",0.107147769652775
559,"cost3",0.129220737645285
560,"cost3",0.123021807484567
561,"cost3",0.136021826352079
562,"cost3",0.129477134276289
563,"cost3",0.108753861982665
564,"cost3",0.139966377125483
565,"cost3",0.144226992094192
566,"cost3",0.12820430769402
567,"cost3",0.136958976179402
568,"cost3",0.136947913817642
569,"cost3",0.136533776294022
570,"cost3",0.138150517909534
571,"cost3",0.125747195620203
572,"cost3",0.120682036675482
573,"cost3",0.113742031972958
574,"cost3",0.117902332382186
575,"cost3",0.125240019591489
576,"cost3",0.113930413898042
577,"cost3",0.117212401979982
578,"cost3",0.12694890706968
579,"cost3",0.129807720757219
580,"cost3",0.122413070728536
581,"cost3",0.15760264226551
582,"cost3",0.123149194598892
583,"cost3",0.148732311231217
584,"cost3",0.148365606259033
585,"cost3",0.12820627862206
586,"cost3",0.128728280506242
587,"cost3",0.119989748545294
588,"cost3",0.142681156532542
589,"cost3",0.112143440979526
590,"cost3",0.130274109788305
591,"cost3",0.147749768031469
592,"cost3",0.139383170347856
593,"cost3",0.148119821807014
594,"cost3",0.116547826153306
595,"cost3",0.133464749539917
596,"cost3",0.141519110348508
597,"cost3",0.101903184405849
598,"cost3",0.124576438740298
599,"cost3",0.109367225333668
600,"cost3",0.124805045636258
601,"cost3",0.123413390281206
602,"cost3",0.132898131085286
603,"cost3",0.135974835980829
604,"cost3",0.139018760163971
605,"cost3",0.131815448279699
606,"cost3",0.137125564003339
607,"cost3",0.109852993948226
608,"cost3",0.138083172864288
609,"cost3",0.130873780397942
610,"cost3",0.126569953306879
611,"cost3",0.421882778422945
612,"cost3",0.118919517097314
613,"cost3",0.130932303119725
614,"cost3",0.136038011069798
615,"cost3",0.123284078201272
616,"cost3",0.128018862123469
617,"cost3",0.141279469930373
618,"cost3",0.11175517834455
619,"cost3",0.125468121645515
620,"cost3",0.114626824055724
621,"cost3",0.139715973758176
622,"cost3",0.135283479181422
623,"cost3",0.121105876351917
624,"cost3",0.109640215079053
625,"cost3",0.110278044454162
626,"cost3",0.126762705374827
627,"cost3",0.127602896560273
628,"cost3",0.144275825525967
629,"cost3",0.128492744935738
630,"cost3",0.118567344737017
631,"cost3",0.137403248747602
632,"cost3",0.123026360653265
633,"cost3",0.122090346014363
634,"cost3",0.117092507423119
635,"cost3",0.116560383812252
636,"cost3",0.145971696449537
637,"cost3",0.118616516234526
638,"cost3",0.123741881317765
639,"cost3",0.142473535623348
640,"cost3",0.127635321262823
641,"cost3",0.13576716877323
642,"cost3",0.122668690693617
643,"cost3",0.108318089201012
644,"cost3",0.133310309572778
645,"cost3",0.117071723958096
646,"cost3",0.132739760681013
647,"cost3",0.118745266827828
648,"cost3",0.130556965737917
649,"cost3",0.107819877371847
650,"cost3",0.121821122390771
651,"cost3",0.124628688554887
652,"cost3",0.114745191766908
653,"cost3",0.133517451805146
654,"cost3",0.139465891685894
655,"cost3",0.125048127240051
656,"cost3",0.105601765611677
657,"cost3",0.118221316856644
658,"cost3",0.144863766235645
659,"cost3",0.12486239279948
660,"cost3",0.126064610144073
661,"cost3",0.126463037052092
662,"cost3",0.122494838916304
663,"cost3",0.129947791358766
664,"cost3",0.115891463863886
665,"cost3",0.123466792778296
666,"cost3",0.121118296554607
667,"cost3",0.133616797073522
668,"cost3",0.133842434195768
669,"cost3",0.136543499760548
670,"cost3",0.112160123664567
671,"cost3",0.139334499480533
672,"cost3",0.113817860276767
673,"cost3",0.13224086322756
674,"cost3",0.145895051004092
675,"cost3",0.139309169220997
676,"cost3",0.109423533870803
677,"cost3",0.134852235203785
678,"cost3",0.128247003810488
679,"cost3",0.124448208036797
680,"cost3",0.125028495375019
681,"cost3",0.130934459148089
682,"cost3",0.131252803037033
683,"cost3",0.110200086910574
684,"cost3",0.145034543491555
685,"cost3",0.128969446431779
686,"cost3",0.12198315902283
687,"cost3",0.129281782040686
688,"cost3",0.115493350754118
689,"cost3",0.149236147895936
690,"cost3",0.127696609985321
691,"cost3",0.141100782500619
692,"cost3",0.134155028802504
693,"cost3",0.150195416152717
694,"cost3",0.120423272143844
695,"cost3",0.124071169415459
696,"cost3",0.134628534586715
697,"cost3",0.112845753927495
698,"cost3",0.118673610581618
699,"cost3",0.118217475564295
700,"cost3",0.123934752656726
701,"cost3",0.137914452605744
702,"cost3",0.119859053505856
703,"cost3",0.153594218098041
704,"cost3",0.133110424547443
705,"cost3",0.139358433512979
706,"cost3",0.12306113996388
707,"cost3",0.131113596295527
708,"cost3",0.133524497762779
709,"cost3",0.129296611799943
710,"cost3",0.120202228952862
711,"cost3",0.131068151279932
712,"cost3",0.124818277482502
713,"cost3",0.133993157731658
714,"cost3",0.131287507850151
715,"cost3",0.10878562174025
716,"cost3",0.134548107476202
717,"cost3",0.131688363828685
718,"cost3",0.120522367531614
719,"cost3",0.11946078074885
720,"cost3",0.120706710439513
721,"cost3",0.125232904940339
722,"cost3",0.134864238832624
723,"cost3",0.140127077922064
724,"cost3",0.128867494966888
725,"cost3",0.120575369821964
726,"cost3",0.126506659703646
727,"cost3",0.148143633478762
728,"cost3",0.137666348843482
729,"cost3",0.139080740233353
730,"cost3",0.129621494964735
731,"cost3",0.127654980735821
732,"cost3",0.131752771532193
733,"cost3",0.132223413851595
734,"cost3",0.124461970506803
735,"cost3",0.110378536075694
736,"cost3",0.110361547569013
737,"cost3",0.118985073170526
738,"cost3",0.119375484002036
739,"cost3",0.127438881241333
740,"cost3",0.124295375582097
741,"cost3",0.11878369247452
742,"cost3",0.143124090306658
743,"cost3",0.131600598790773
744,"cost3",0.139123999769501
745,"cost3",0.143988590820819
746,"cost3",0.121912061150013
747,"cost3",0.134456066542334
748,"cost3",0.112935437366153
749,"cost3",0.132740806351579
750,"cost3",0.116287945563996
751,"cost3",0.149828576352874
752,"cost3",0.127192924023868
753,"cost3",0.126844886428243
754,"cost3",0.116497340717007
755,"cost3",0.123239413370197
756,"cost3",0.136280095664046
757,"cost3",0.141325547606211
758,"cost3",0.126751598277469
759,"cost3",0.139133446472406
760,"cost3",0.118862573034065
761,"cost3",0.113686925193598
762,"cost3",0.122038779159404
763,"cost3",0.11067110970017
764,"cost3",0.121118418338917
765,"cost3",0.147240498842978
766,"cost3",0.141066028635652
767,"cost3",0.122729261414309
768,"cost3",0.131694702997493
769,"cost3",0.133839716604634
770,"cost3",0.135031693219798
771,"cost3",0.127781040090136
772,"cost3",0.131418843648404
773,"cost3",0.126792052798166
774,"cost3",0.102404242397917
775,"cost3",0.116324701880667
776,"cost3",0.130548423949678
777,"cost3",0.101496600039335
778,"cost3",0.119780410320741
779,"cost3",0.136563794281142
780,"cost3",0.133123075493331
781,"cost3",0.132421441445504
782,"cost3",0.136433673414589
783,"cost3",0.130540135521859
784,"cost3",0.117548203935304
785,"cost3",0.112187053782012
786,"cost3",0.112224931642022
787,"cost3",0.137742918530203
788,"cost3",0.125508866137842
789,"cost3",0.145258665709403
790,"cost3",0.122432534533728
791,"cost3",0.124495585303335
792,"cost3",0.117717452947895
793,"cost3",0.117887952887357
794,"cost3",0.118151054213417
795,"cost3",0.100826399973046
796,"cost3",0.145760600402353
